isa	organic_chemical	interacts_with	treats	disease_or_syndrome;	lipid;	antibiotic
affects	physiologic_function	carries_out	process_of	disease_or_syndrome;	gene_or_genome;	molecular_function	genetic_function
carries_out	educational_activity	location_of	assesses_effect_of	molecular_function;	health_care_related_organization;	laboratory_procedure
precedes	neoplastic_process	occurs_in	result_of	mental_process;	mental_or_behavioral_dysfunction;	injury_or_poisoning
performs	educational_activity	associated_with	precedes	disease_or_syndrome;	population_group;	pathologic_function	mental_or_behavioral_dysfunction	experimental_model_of_disease	cell_or_molecular_dysfunction	neoplastic_process
associated_with	geographic_area	affects	conceptually_related_to	idea_or_concept;	behavior;	individual_behavior
isa	conceptual_entity	result_of	affects	invertebrate;	organism_attribute;	mental_or_behavioral_dysfunction	pathologic_function	organ_or_tissue_function	molecular_function	physiologic_function	cell_or_molecular_dysfunction	genetic_function
isa	event	measures	property_of	bacterium;	molecular_biology_research_technique;	organism_attribute
interacts_with	age_group	isa	performs	research_activity;	family_group;	group
isa	entity	part_of	conceptual_part_of	body_system;	cell;	tissue
associated_with	geographic_area	affects	associated_with	pathologic_function;	behavior;	individual_behavior
causes	congenital_abnormality	prevents	associated_with	mental_or_behavioral_dysfunction;	medical_device;	disease_or_syndrome
interacts_with	virus	causes	affects	neoplastic_process;	fungus;	cell_or_molecular_dysfunction	mental_or_behavioral_dysfunction	experimental_model_of_disease
isa	conceptual_entity	property_of	produces	organic_chemical;	nucleotide_sequence;	gene_or_genome
performs	educational_activity	associated_with	produces	vitamin;	population_group;	disease_or_syndrome	experimental_model_of_disease	neoplastic_process	cell_or_molecular_dysfunction	pathologic_function
treats	injury_or_poisoning	prevents	disrupts	cell_function;	medical_device;	injury_or_poisoning
isa	conceptual_entity	result_of	precedes	organism_function;	organism_attribute;	genetic_function	physiologic_function	organ_or_tissue_function
co-occurs_with	physiologic_function	process_of	causes	pathologic_function;	cell_function;	bacterium	rickettsia_or_chlamydia
result_of	cell_or_molecular_dysfunction	isa	location_of	mental_or_behavioral_dysfunction;	congenital_abnormality;	anatomical_abnormality
affects	physiologic_function	carries_out	result_of	organism_function;	gene_or_genome;	genetic_function	molecular_function
issue_in	occupation_or_discipline	conceptual_part_of	analyzes	receptor;	intellectual_product;	diagnostic_procedure
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	manifestation_of	cell_function;	sign_or_symptom;	cell_or_molecular_dysfunction	neoplastic_process	congenital_abnormality	pathologic_function	anatomical_abnormality
interacts_with	bird	isa	exhibits	individual_behavior;	amphibian;	animal
property_of	alga	isa	result_of	cell_or_molecular_dysfunction;	clinical_attribute;	organism_attribute
interacts_with	organic_chemical	affects	result_of	cell_function;	chemical_viewed_structurally;	genetic_function	molecular_function	mental_or_behavioral_dysfunction	neoplastic_process	pathologic_function	disease_or_syndrome	physiologic_function	organism_function	mental_process
part_of	tissue	isa	issue_in	biomedical_occupation_or_discipline;	cell;	entity
consists_of	body_substance	location_of	manifestation_of	experimental_model_of_disease;	body_part_organ_or_organ_component;	cell_or_molecular_dysfunction	congenital_abnormality	pathologic_function	anatomical_abnormality	disease_or_syndrome	acquired_abnormality	mental_or_behavioral_dysfunction
isa	spatial_concept	property_of	interacts_with	steroid;	amino_acid_sequence;	amino_acid_peptide_or_protein
result_of	cell_or_molecular_dysfunction	isa	part_of	fungus;	congenital_abnormality;	anatomical_abnormality
isa	conceptual_entity	result_of	process_of	virus;	organism_attribute;	cell_or_molecular_dysfunction	organ_or_tissue_function	pathologic_function	molecular_function	genetic_function	physiologic_function
affects	physiologic_function	carries_out	result_of	organ_or_tissue_function;	gene_or_genome;	genetic_function	molecular_function
isa	conceptual_entity	result_of	affects	mental_process;	organism_attribute;	molecular_function	physiologic_function	genetic_function	mental_or_behavioral_dysfunction	natural_phenomenon_or_process	organ_or_tissue_function	cell_or_molecular_dysfunction	biologic_function
associated_with	occupation_or_discipline	result_of	produces	immunologic_factor;	social_behavior;	mental_process
issue_in	occupation_or_discipline	property_of	performs	activity;	group_attribute;	patient_or_disabled_group	group	professional_or_occupational_group	population_group	age_group
diagnoses	cell_or_molecular_dysfunction	performs	measures	neuroreactive_substance_or_biogenic_amine;	professional_or_occupational_group;	molecular_biology_research_technique	laboratory_procedure	research_activity
produces	carbohydrate	surrounds	consists_of	nucleic_acid_nucleoside_or_nucleotide;	tissue;	body_substance
diagnoses	cell_or_molecular_dysfunction	exhibits	associated_with	population_group;	professional_or_occupational_group;	behavior	social_behavior
isa	spatial_concept	adjacent_to	location_of	organism_function;	body_location_or_region;	body_space_or_junction	body_part_organ_or_organ_component
location_of	molecular_biology_research_technique	manages	uses	medical_device;	self_help_or_relief_organization;	patient_or_disabled_group
diagnoses	cell_or_molecular_dysfunction	exhibits	associated_with	family_group;	professional_or_occupational_group;	behavior	social_behavior
evaluation_of	governmental_or_regulatory_activity	result_of	process_of	organism_function;	qualitative_concept;	mental_process
treats	mental_or_behavioral_dysfunction	causes	disrupts	genetic_function;	antibiotic;	injury_or_poisoning
result_of	natural_phenomenon_or_process	location_of	associated_with	mental_or_behavioral_dysfunction;	anatomical_abnormality;	disease_or_syndrome
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	result_of	human_caused_phenomenon_or_process;	sign_or_symptom;	injury_or_poisoning	pathologic_function	cell_or_molecular_dysfunction	anatomical_abnormality	neoplastic_process
exhibits	behavior	causes	manifestation_of	experimental_model_of_disease;	invertebrate;	cell_or_molecular_dysfunction	disease_or_syndrome	mental_or_behavioral_dysfunction
result_of	environmental_effect_of_humans	occurs_in	degree_of	disease_or_syndrome;	pathologic_function;	neoplastic_process
measurement_of	cell_function	conceptual_part_of	prevents	cell_or_molecular_dysfunction;	quantitative_concept;	therapeutic_or_preventive_procedure
interacts_with	age_group	produces	treats	sign_or_symptom;	family_group;	medical_device
disrupts	fully_formed_anatomical_structure	treats	disrupts	mental_process;	antibiotic;	injury_or_poisoning
part_of	tissue	conceptual_part_of	isa	idea_or_concept;	cell;	body_system
measures	steroid	isa	measures	cell_function;	molecular_biology_research_technique;	research_activity
co-occurs_with	acquired_abnormality	location_of	issue_in	occupation_or_discipline;	congenital_abnormality;	rickettsia_or_chlamydia	virus	mental_or_behavioral_dysfunction	cell_or_molecular_dysfunction	neoplastic_process	experimental_model_of_disease
diagnoses	cell_or_molecular_dysfunction	performs	issue_in	occupation_or_discipline;	professional_or_occupational_group;	occupational_activity	daily_or_recreational_activity	activity	laboratory_procedure	molecular_biology_research_technique	therapeutic_or_preventive_procedure	social_behavior	behavior	individual_behavior
manifestation_of	cell_function	associated_with	location_of	bacterium;	finding;	acquired_abnormality
produces	carbohydrate	surrounds	causes	experimental_model_of_disease;	tissue;	body_substance
isa	lipid	interacts_with	interacts_with	enzyme;	steroid;	antibiotic	chemical_viewed_functionally	biomedical_or_dental_material	pharmacologic_substance	neuroreactive_substance_or_biogenic_amine
affects	clinical_attribute	produces	location_of	molecular_function;	genetic_function;	cell_component
diagnoses	cell_or_molecular_dysfunction	performs	measures	mental_or_behavioral_dysfunction;	professional_or_occupational_group;	research_activity	laboratory_procedure	molecular_biology_research_technique
precedes	molecular_function	degree_of	process_of	bird;	mental_process;	organism_function
disrupts	fully_formed_anatomical_structure	treats	disrupts	gene_or_genome;	antibiotic;	injury_or_poisoning
property_of	alga	isa	property_of	virus;	clinical_attribute;	organism_attribute
isa	functional_concept	conceptual_part_of	location_of	cell_function;	body_system;	fully_formed_anatomical_structure
location_of	enzyme	isa	interacts_with	fish;	alga;	plant
affects	mammal	occurs_in	precedes	genetic_function;	organ_or_tissue_function;	organism_function
location_of	organism_function	interconnects	part_of	archaeon;	body_space_or_junction;	cell
precedes	neoplastic_process	affects	conceptual_part_of	temporal_concept;	mental_or_behavioral_dysfunction;	organism_function
process_of	disease_or_syndrome	degree_of	result_of	diagnostic_procedure;	pathologic_function;	cell_or_molecular_dysfunction	disease_or_syndrome
isa	entity	adjacent_to	produces	hormone;	body_location_or_region;	body_part_organ_or_organ_component
issue_in	occupation_or_discipline	occurs_in	affects	behavior;	neoplastic_process;	mental_or_behavioral_dysfunction
produces	carbohydrate	surrounds	location_of	biologic_function;	tissue;	cell
part_of	rickettsia_or_chlamydia	associated_with	measurement_of	organ_or_tissue_function;	anatomical_abnormality;	organism_attribute
exhibits	behavior	causes	process_of	mental_or_behavioral_dysfunction;	invertebrate;	disease_or_syndrome
performs	educational_activity	associated_with	produces	immunologic_factor;	population_group;	mental_or_behavioral_dysfunction	experimental_model_of_disease	pathologic_function	disease_or_syndrome	cell_or_molecular_dysfunction	neoplastic_process
issue_in	occupation_or_discipline	conceptual_part_of	analyzes	organophosphorus_compound;	intellectual_product;	diagnostic_procedure
interacts_with	virus	causes	process_of	natural_phenomenon_or_process;	fungus;	mental_or_behavioral_dysfunction	neoplastic_process
property_of	alga	isa	property_of	fish;	clinical_attribute;	organism_attribute
conceptual_part_of	behavior	result_of	produces	age_group;	idea_or_concept;	mental_process
causes	mental_or_behavioral_dysfunction	consists_of	isa	physical_object;	body_substance;	lipid	eicosanoid	steroid	amino_acid_peptide_or_protein	nucleic_acid_nucleoside_or_nucleotide	carbohydrate	organic_chemical	organophosphorus_compound
isa	conceptual_entity	result_of	affects	neoplastic_process;	organism_attribute;	cell_or_molecular_dysfunction	mental_or_behavioral_dysfunction	genetic_function	physiologic_function	biologic_function	pathologic_function	molecular_function	organ_or_tissue_function
occurs_in	injury_or_poisoning	co-occurs_with	disrupts	mental_process;	experimental_model_of_disease;	injury_or_poisoning
degree_of	neoplastic_process	co-occurs_with	disrupts	organism_function;	experimental_model_of_disease;	injury_or_poisoning
isa	physical_object	interacts_with	interacts_with	bacterium;	virus;	rickettsia_or_chlamydia
isa	spatial_concept	associated_with	result_of	organism_function;	geographic_area;	disease_or_syndrome	experimental_model_of_disease	neoplastic_process	congenital_abnormality	acquired_abnormality
isa	spatial_concept	property_of	interacts_with	indicator_reagent_or_diagnostic_aid;	amino_acid_sequence;	amino_acid_peptide_or_protein
affects	organization	isa	isa	conceptual_entity;	regulation_or_law;	intellectual_product
interacts_with	age_group	isa	performs	behavior;	family_group;	group
isa	spatial_concept	property_of	causes	acquired_abnormality;	amino_acid_sequence;	amino_acid_peptide_or_protein
causes	pathologic_function	location_of	indicates	cell_or_molecular_dysfunction;	bacterium;	immunologic_factor
carries_out	educational_activity	manages	produces	regulation_or_law;	health_care_related_organization;	patient_or_disabled_group
isa	organic_chemical	interacts_with	treats	neoplastic_process;	lipid;	antibiotic
interacts_with	amino_acid_peptide_or_protein	isa	interacts_with	carbohydrate;	nucleic_acid_nucleoside_or_nucleotide;	organic_chemical
result_of	health_care_activity	co-occurs_with	disrupts	physiologic_function;	cell_or_molecular_dysfunction;	injury_or_poisoning
property_of	alga	isa	property_of	archaeon;	clinical_attribute;	organism_attribute
isa	spatial_concept	associated_with	result_of	natural_phenomenon_or_process;	geographic_area;	neoplastic_process	congenital_abnormality	disease_or_syndrome	acquired_abnormality	mental_or_behavioral_dysfunction	experimental_model_of_disease	pathologic_function	anatomical_abnormality
location_of	organism_function	interconnects	produces	nucleic_acid_nucleoside_or_nucleotide;	body_space_or_junction;	cell
exhibits	behavior	causes	process_of	fungus;	invertebrate;	cell_or_molecular_dysfunction	disease_or_syndrome
interacts_with	virus	causes	affects	bacterium;	fungus;	cell_or_molecular_dysfunction	mental_or_behavioral_dysfunction	neoplastic_process
disrupts	cell	indicates	complicates	pathologic_function;	immunologic_factor;	mental_or_behavioral_dysfunction	disease_or_syndrome	cell_or_molecular_dysfunction	experimental_model_of_disease
part_of	rickettsia_or_chlamydia	result_of	isa	anatomical_abnormality;	anatomical_abnormality;	congenital_abnormality
co-occurs_with	acquired_abnormality	part_of	interacts_with	amphibian;	congenital_abnormality;	plant	vertebrate	invertebrate	fungus	animal	rickettsia_or_chlamydia	alga
location_of	congenital_abnormality	part_of	surrounds	cell_component;	cell;	tissue
occurs_in	injury_or_poisoning	co-occurs_with	disrupts	fully_formed_anatomical_structure;	experimental_model_of_disease;	injury_or_poisoning
location_of	vitamin	isa	location_of	immunologic_factor;	alga;	plant
treats	mental_or_behavioral_dysfunction	causes	disrupts	physiologic_function;	antibiotic;	injury_or_poisoning
issue_in	occupation_or_discipline	conceptual_part_of	assesses_effect_of	chemical_viewed_structurally;	intellectual_product;	diagnostic_procedure
disrupts	mental_process	diagnoses	affects	archaeon;	pharmacologic_substance;	cell_or_molecular_dysfunction	pathologic_function	neoplastic_process	disease_or_syndrome
part_of	tissue	conceptual_part_of	isa	functional_concept;	cell;	body_system
conceptual_part_of	cell_function	result_of	process_of	organism_function;	temporal_concept;	mental_process
assesses_effect_of	amino_acid_peptide_or_protein	method_of	measures	body_substance;	laboratory_procedure;	diagnostic_procedure
affects	organization	isa	issue_in	biomedical_occupation_or_discipline;	regulation_or_law;	conceptual_entity	intellectual_product	entity
disrupts	mental_process	diagnoses	degree_of	neoplastic_process;	pharmacologic_substance;	disease_or_syndrome	pathologic_function	mental_or_behavioral_dysfunction
co-occurs_with	genetic_function	isa	affects	mammal;	molecular_function;	biologic_function
isa	spatial_concept	associated_with	result_of	environmental_effect_of_humans;	geographic_area;	neoplastic_process	disease_or_syndrome	pathologic_function	acquired_abnormality	anatomical_abnormality
performs	educational_activity	associated_with	co-occurs_with	acquired_abnormality;	population_group;	congenital_abnormality	mental_or_behavioral_dysfunction	neoplastic_process	disease_or_syndrome	experimental_model_of_disease	cell_or_molecular_dysfunction	pathologic_function
isa	phenomenon_or_process	occurs_in	isa	physiologic_function;	organ_or_tissue_function;	organism_function
assesses_effect_of	amino_acid_peptide_or_protein	method_of	affects	physiologic_function;	laboratory_procedure;	diagnostic_procedure	therapeutic_or_preventive_procedure
disrupts	cell	indicates	affects	natural_phenomenon_or_process;	immunologic_factor;	experimental_model_of_disease	disease_or_syndrome	pathologic_function	cell_or_molecular_dysfunction
isa	conceptual_entity	affects	exhibits	individual_behavior;	regulation_or_law;	population_group	age_group	patient_or_disabled_group	family_group
issue_in	occupation_or_discipline	conceptual_part_of	measures	natural_phenomenon_or_process;	intellectual_product;	diagnostic_procedure
exhibits	individual_behavior	interacts_with	interacts_with	vertebrate;	animal;	invertebrate
produces	hormone	precedes	produces	family_group;	physiologic_function;	organism_function
exhibits	behavior	causes	manifestation_of	cell_function;	invertebrate;	cell_or_molecular_dysfunction	mental_or_behavioral_dysfunction	disease_or_syndrome
interacts_with	enzyme	associated_with	interacts_with	mammal;	neuroreactive_substance_or_biogenic_amine;	virus
assesses_effect_of	amino_acid_peptide_or_protein	method_of	assesses_effect_of	neuroreactive_substance_or_biogenic_amine;	laboratory_procedure;	diagnostic_procedure
isa	organic_chemical	interacts_with	treats	injury_or_poisoning;	lipid;	antibiotic
interacts_with	enzyme	associated_with	interacts_with	animal;	neuroreactive_substance_or_biogenic_amine;	virus
affects	physiologic_function	carries_out	precedes	cell_function;	gene_or_genome;	molecular_function	genetic_function
disrupts	cell	indicates	affects	genetic_function;	immunologic_factor;	cell_or_molecular_dysfunction	disease_or_syndrome	mental_or_behavioral_dysfunction	experimental_model_of_disease
exhibits	behavior	causes	affects	molecular_function;	invertebrate;	disease_or_syndrome	mental_or_behavioral_dysfunction	cell_or_molecular_dysfunction
evaluation_of	governmental_or_regulatory_activity	result_of	affects	human;	qualitative_concept;	mental_process
exhibits	behavior	causes	result_of	environmental_effect_of_humans;	invertebrate;	disease_or_syndrome
isa	spatial_concept	property_of	interacts_with	carbohydrate;	amino_acid_sequence;	amino_acid_peptide_or_protein
interacts_with	virus	causes	process_of	organism_function;	fungus;	cell_or_molecular_dysfunction	mental_or_behavioral_dysfunction	experimental_model_of_disease
associated_with	mental_or_behavioral_dysfunction	precedes	affects	plant;	disease_or_syndrome;	experimental_model_of_disease	pathologic_function	cell_or_molecular_dysfunction
affects	physiologic_function	carries_out	affects	bacterium;	gene_or_genome;	genetic_function	molecular_function
affects	clinical_attribute	produces	location_of	disease_or_syndrome;	genetic_function;	cell_component
conceptual_part_of	behavior	result_of	result_of	injury_or_poisoning;	idea_or_concept;	mental_process
issue_in	occupation_or_discipline	conceptual_part_of	measures	mental_or_behavioral_dysfunction;	intellectual_product;	diagnostic_procedure
location_of	vitamin	isa	interacts_with	organism;	alga;	plant
location_of	molecular_biology_research_technique	manages	performs	research_activity;	self_help_or_relief_organization;	patient_or_disabled_group
interacts_with	organic_chemical	affects	affects	plant;	chemical_viewed_structurally;	cell_function	molecular_function	organism_function	mental_process	pathologic_function	disease_or_syndrome	neoplastic_process
manifestation_of	molecular_function	associated_with	part_of	mammal;	finding;	acquired_abnormality
interacts_with	age_group	isa	performs	governmental_or_regulatory_activity;	family_group;	group
isa	conceptual_entity	property_of	part_of	mammal;	nucleotide_sequence;	gene_or_genome
co-occurs_with	physiologic_function	precedes	co-occurs_with	organ_or_tissue_function;	cell_function;	organism_function	mental_process
process_of	fungus	produces	performs	individual_behavior;	organism_function;	family_group	age_group
produces	carbohydrate	surrounds	produces	neuroreactive_substance_or_biogenic_amine;	tissue;	cell	cell_component
location_of	molecular_biology_research_technique	manages	performs	laboratory_procedure;	self_help_or_relief_organization;	patient_or_disabled_group
complicates	neoplastic_process	isa	associated_with	congenital_abnormality;	therapeutic_or_preventive_procedure;	occupational_activity
interacts_with	invertebrate	exhibits	associated_with	injury_or_poisoning;	animal;	individual_behavior
diagnoses	cell_or_molecular_dysfunction	performs	associated_with	experimental_model_of_disease;	professional_or_occupational_group;	occupational_activity	research_activity	individual_behavior	educational_activity	molecular_biology_research_technique	laboratory_procedure	therapeutic_or_preventive_procedure
conceptual_part_of	behavior	result_of	process_of	genetic_function;	idea_or_concept;	mental_process
interacts_with	age_group	produces	treats	injury_or_poisoning;	family_group;	medical_device
associated_with	congenital_abnormality	conceptually_related_to	result_of	mental_process;	individual_behavior;	idea_or_concept
isa	human_caused_phenomenon_or_process	result_of	process_of	bacterium;	environmental_effect_of_humans;	cell_function	disease_or_syndrome	cell_or_molecular_dysfunction	neoplastic_process	pathologic_function	organ_or_tissue_function	organism_function	physiologic_function	genetic_function	biologic_function	molecular_function
causes	mental_or_behavioral_dysfunction	consists_of	causes	anatomical_abnormality;	body_substance;	organic_chemical	lipid	nucleic_acid_nucleoside_or_nucleotide	organophosphorus_compound	amino_acid_peptide_or_protein	carbohydrate	eicosanoid
isa	functional_concept	conceptual_part_of	produces	body_substance;	body_system;	fully_formed_anatomical_structure
co-occurs_with	acquired_abnormality	location_of	causes	cell_or_molecular_dysfunction;	congenital_abnormality;	rickettsia_or_chlamydia	virus
affects	individual_behavior	associated_with	practices	biomedical_occupation_or_discipline;	behavior;	professional_or_occupational_group
produces	carbohydrate	surrounds	adjacent_to	body_space_or_junction;	tissue;	cell_component
interacts_with	invertebrate	exhibits	isa	behavior;	animal;	individual_behavior
exhibits	behavior	causes	result_of	cell_function;	invertebrate;	mental_or_behavioral_dysfunction	cell_or_molecular_dysfunction	disease_or_syndrome
analyzes	chemical_viewed_structurally	assesses_effect_of	complicates	cell_function;	diagnostic_procedure;	hormone	biologically_active_substance	immunologic_factor	hazardous_or_poisonous_substance	receptor	pharmacologic_substance
causes	cell_or_molecular_dysfunction	isa	prevents	experimental_model_of_disease;	drug_delivery_device;	medical_device
interacts_with	invertebrate	exhibits	manifestation_of	mental_process;	animal;	behavior	individual_behavior
associated_with	biomedical_occupation_or_discipline	process_of	associated_with	occupation_or_discipline;	individual_behavior;	social_behavior
isa	conceptual_entity	property_of	isa	fully_formed_anatomical_structure;	nucleotide_sequence;	gene_or_genome
complicates	neoplastic_process	prevents	conceptually_related_to	experimental_model_of_disease;	therapeutic_or_preventive_procedure;	disease_or_syndrome
affects	organization	issue_in	isa	occupation_or_discipline;	regulation_or_law;	biomedical_occupation_or_discipline
interacts_with	virus	causes	affects	disease_or_syndrome;	fungus;	cell_or_molecular_dysfunction	mental_or_behavioral_dysfunction	experimental_model_of_disease	neoplastic_process
co-occurs_with	acquired_abnormality	location_of	interacts_with	rickettsia_or_chlamydia;	congenital_abnormality;	virus
disrupts	mental_process	diagnoses	occurs_in	age_group;	pharmacologic_substance;	mental_or_behavioral_dysfunction	pathologic_function	neoplastic_process	disease_or_syndrome
isa	spatial_concept	associated_with	precedes	pathologic_function;	geographic_area;	mental_or_behavioral_dysfunction	neoplastic_process	disease_or_syndrome	experimental_model_of_disease
disrupts	mental_process	diagnoses	affects	reptile;	pharmacologic_substance;	neoplastic_process	pathologic_function	cell_or_molecular_dysfunction
location_of	receptor	isa	interacts_with	virus;	alga;	plant
isa	conceptual_entity	affects	produces	research_device;	regulation_or_law;	professional_or_occupational_group	population_group	patient_or_disabled_group
associated_with	geographic_area	manifestation_of	co-occurs_with	neoplastic_process;	behavior;	mental_or_behavioral_dysfunction
co-occurs_with	acquired_abnormality	location_of	issue_in	biomedical_occupation_or_discipline;	congenital_abnormality;	mental_or_behavioral_dysfunction	cell_or_molecular_dysfunction	rickettsia_or_chlamydia	pathologic_function	virus	experimental_model_of_disease
location_of	organism_function	interconnects	location_of	rickettsia_or_chlamydia;	body_space_or_junction;	cell
evaluation_of	governmental_or_regulatory_activity	result_of	produces	enzyme;	qualitative_concept;	mental_process
conceptual_part_of	cell_function	result_of	affects	biologic_function;	temporal_concept;	mental_process
location_of	organism_function	interconnects	issue_in	biomedical_occupation_or_discipline;	body_space_or_junction;	cell
diagnoses	cell_or_molecular_dysfunction	performs	affects	mental_process;	professional_or_occupational_group;	individual_behavior	social_behavior	behavior	molecular_biology_research_technique
causes	mental_or_behavioral_dysfunction	consists_of	interacts_with	pharmacologic_substance;	body_substance;	carbohydrate	nucleic_acid_nucleoside_or_nucleotide	steroid	organophosphorus_compound	amino_acid_peptide_or_protein	organic_chemical
result_of	organ_or_tissue_function	disrupts	precedes	cell_function;	injury_or_poisoning;	physiologic_function	organ_or_tissue_function	organism_function	genetic_function
causes	cell_or_molecular_dysfunction	interacts_with	interacts_with	rickettsia_or_chlamydia;	fungus;	virus
assesses_effect_of	amino_acid_peptide_or_protein	method_of	measures	hazardous_or_poisonous_substance;	laboratory_procedure;	diagnostic_procedure
precedes	molecular_function	degree_of	degree_of	mental_process;	mental_process;	organism_function
precedes	molecular_function	degree_of	result_of	biologic_function;	mental_process;	organism_function
isa	conceptual_entity	property_of	carries_out	molecular_function;	nucleotide_sequence;	gene_or_genome
causes	mental_or_behavioral_dysfunction	consists_of	interacts_with	enzyme;	body_substance;	nucleic_acid_nucleoside_or_nucleotide	steroid	amino_acid_peptide_or_protein	lipid	eicosanoid	organophosphorus_compound	organic_chemical	carbohydrate
isa	biologic_function	co-occurs_with	produces	cell_component;	molecular_function;	genetic_function
complicates	neoplastic_process	associated_with	location_of	cell_or_molecular_dysfunction;	therapeutic_or_preventive_procedure;	anatomical_abnormality	congenital_abnormality
interacts_with	organic_chemical	affects	manifestation_of	genetic_function;	chemical_viewed_structurally;	neoplastic_process	disease_or_syndrome
affects	individual_behavior	associated_with	practices	occupation_or_discipline;	behavior;	professional_or_occupational_group
performs	educational_activity	associated_with	co-occurs_with	injury_or_poisoning;	population_group;	cell_or_molecular_dysfunction	neoplastic_process	experimental_model_of_disease
measurement_of	cell_function	conceptual_part_of	treats	injury_or_poisoning;	quantitative_concept;	therapeutic_or_preventive_procedure
causes	mental_or_behavioral_dysfunction	consists_of	causes	experimental_model_of_disease;	body_substance;	steroid	organic_chemical	amino_acid_peptide_or_protein	carbohydrate	organophosphorus_compound	eicosanoid	nucleic_acid_nucleoside_or_nucleotide	lipid
performs	research_activity	isa	uses	drug_delivery_device;	patient_or_disabled_group;	group
degree_of	neoplastic_process	co-occurs_with	disrupts	embryonic_structure;	experimental_model_of_disease;	injury_or_poisoning
part_of	tissue	issue_in	issue_in	biomedical_occupation_or_discipline;	cell;	occupation_or_discipline
process_of	natural_phenomenon_or_process	occurs_in	affects	alga;	neoplastic_process;	mental_or_behavioral_dysfunction
manifestation_of	mental_process	location_of	interacts_with	virus;	acquired_abnormality;	fungus
issue_in	occupation_or_discipline	property_of	produces	research_device;	group_attribute;	professional_or_occupational_group	population_group	patient_or_disabled_group
location_of	organism_function	part_of	produces	hormone;	body_space_or_junction;	body_part_organ_or_organ_component
result_of	organ_or_tissue_function	disrupts	isa	phenomenon_or_process;	injury_or_poisoning;	cell_function	organism_function	organ_or_tissue_function	mental_process	physiologic_function	genetic_function
result_of	cell_or_molecular_dysfunction	isa	location_of	pathologic_function;	congenital_abnormality;	anatomical_abnormality
causes	cell_or_molecular_dysfunction	contains	causes	neoplastic_process;	drug_delivery_device;	clinical_drug
interacts_with	virus	causes	process_of	organ_or_tissue_function;	fungus;	experimental_model_of_disease	mental_or_behavioral_dysfunction	neoplastic_process	cell_or_molecular_dysfunction
part_of	mammal	developmental_form_of	location_of	molecular_function;	embryonic_structure;	tissue	cell
assesses_effect_of	amino_acid_peptide_or_protein	method_of	analyzes	body_substance;	laboratory_procedure;	diagnostic_procedure
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	process_of	molecular_function;	sign_or_symptom;	pathologic_function	cell_or_molecular_dysfunction
prevents	injury_or_poisoning	treats	disrupts	organism_function;	medical_device;	injury_or_poisoning
associated_with	occupation_or_discipline	result_of	process_of	mental_or_behavioral_dysfunction;	social_behavior;	mental_process
produces	hormone	precedes	degree_of	mental_process;	physiologic_function;	organism_function
isa	spatial_concept	adjacent_to	isa	fully_formed_anatomical_structure;	body_location_or_region;	body_part_organ_or_organ_component
isa	spatial_concept	associated_with	produces	immunologic_factor;	geographic_area;	mental_or_behavioral_dysfunction	experimental_model_of_disease	pathologic_function	disease_or_syndrome	neoplastic_process
affects	disease_or_syndrome	interacts_with	interacts_with	amino_acid_peptide_or_protein;	chemical_viewed_structurally;	nucleic_acid_nucleoside_or_nucleotide	organic_chemical
affects	organization	issue_in	issue_in	occupation_or_discipline;	regulation_or_law;	biomedical_occupation_or_discipline
diagnoses	cell_or_molecular_dysfunction	exhibits	issue_in	biomedical_occupation_or_discipline;	professional_or_occupational_group;	behavior	social_behavior
isa	entity	interacts_with	interacts_with	amino_acid_peptide_or_protein;	chemical_viewed_structurally;	nucleic_acid_nucleoside_or_nucleotide	organic_chemical
isa	conceptual_entity	property_of	location_of	mental_or_behavioral_dysfunction;	nucleotide_sequence;	gene_or_genome
location_of	pathologic_function	produces	consists_of	lipid;	fully_formed_anatomical_structure;	body_substance
issue_in	occupation_or_discipline	conceptual_part_of	measures	hazardous_or_poisonous_substance;	intellectual_product;	diagnostic_procedure
process_of	animal	co-occurs_with	produces	cell_component;	molecular_function;	genetic_function
conceptual_part_of	cell_function	issue_in	isa	entity;	temporal_concept;	biomedical_occupation_or_discipline	occupation_or_discipline
issue_in	biomedical_occupation_or_discipline	measurement_of	interacts_with	inorganic_chemical;	laboratory_or_test_result;	lipid	amino_acid_peptide_or_protein	nucleic_acid_nucleoside_or_nucleotide	chemical_viewed_structurally	eicosanoid	organophosphorus_compound
isa	lipid	interacts_with	affects	natural_phenomenon_or_process;	steroid;	immunologic_factor	neuroreactive_substance_or_biogenic_amine	enzyme	biomedical_or_dental_material	pharmacologic_substance	hazardous_or_poisonous_substance	chemical_viewed_functionally	receptor	biologically_active_substance
issue_in	biomedical_occupation_or_discipline	measurement_of	causes	disease_or_syndrome;	laboratory_or_test_result;	nucleic_acid_nucleoside_or_nucleotide	immunologic_factor	antibiotic	hazardous_or_poisonous_substance	neuroreactive_substance_or_biogenic_amine	vitamin	steroid	carbohydrate	chemical_viewed_functionally	hormone	eicosanoid	chemical_viewed_structurally	inorganic_chemical	indicator_reagent_or_diagnostic_aid	receptor	biomedical_or_dental_material	organophosphorus_compound	lipid	body_substance	amino_acid_peptide_or_protein
measures	steroid	isa	measures	physiologic_function;	molecular_biology_research_technique;	research_activity
